clusterid - Prediction/OutPut,companycode,ff_assets_curr,ff_curr_ratio,ff_debt,ff_debt_eq,ff_ebitda_oper,ff_inven_turn,ff_invest_cf,ff_ltd_com_eq,ff_oper_cf,ff_roce,ff_sales,debt_ltd_com_eq_interaction,sale_assets_curr_interaction,sale_debt_interaction,ebitda_sales_interaction
3,DMTBNL-R,7.274153,1.993541817,0.259394,0.066910377,1.260839,6.013167847,-0.075307,0.035022743,1.107322,0.259303897,7.292685,0.009084689397742,53.048106470804996,1.89167873289,9.194901662714999
6,DMTBNL-R,11.654949,2.409922473,0.643671,0.089134207,0.360349,6.090285406,-0.242612,0.063880547,1.480291,0.010095443,8.408056,0.041118055568037,97.995463869144,5.412021813576,3.029834571544
3,DMXF86-R,0.175,5.147058824,0.0,0.0,-0.072,6.013167847,0.0,0.0,1.609136544,-0.510638298,0.0,0.0,0.0,0.0,-0.0
6,DMXF86-R,32.226,1.716864888,8.492356307,0.127926584,8.005395469,6.090285406,-2.0605,0.064841377,1.8833235,0.0,37.5375,0.5506560769205148,1209.683475,318.7818248740125,300.5025324175875
4,DMYNMC-R,2.763,131.5714286,0.0,0.0,0.0,6.013167847,0.0,0.0,1.609136544,0.0,0.0,0.0,0.0,0.0,0.0
6,DMYNMC-R,32.226,1.716864888,8.492356307,0.127926584,8.005395469,6.090285406,-2.0605,0.064841377,1.8833235,0.0,37.5375,0.5506560769205148,1209.683475,318.7818248740125,300.5025324175875
3,DNGD7R-R,26.8092326,1.539854031,0.0,0.0,12.467,6.013167847,-12.921,0.0,-1.225,0.0,0.577,0.0,15.4689272102,0.0,7.193459
6,DNGD7R-R,32.226,1.716864888,0.0,0.0,18.464,6.090285406,0.573,0.0,-1.108,0.0,1.156,0.0,37.25325599999999,0.0,21.344383999999998
3,DNW6FJ-R,323.6340994,1.012188908,161.6559326,2.817284143,51.00464144,6.013167847,-20.63565402,4.538846282,77.03722663,0.169664923,1113.838162,733.7314286447526,360476.0104362213,180058.54684357988,56810.91607499863
6,DNW6FJ-R,455.1579085,1.584536107,143.6115386,0.600698164,54.44247185,211.5872508,-60.22903399,0.542133996,-8.227347922,0.092156987,1414.71366,77.85669729292624,643918.1106119801,203169.20539103725,77020.50861036046
3,DNYX6P-R,26.8092326,1.539854031,4304.1,1.166106746,234.891,6.013167847,-181.6,0.866215118,-10.6,0.0,426.8,3728.2764893838003,11442.18047368,1836989.8800000001,100251.4788
6,DNYX6P-R,32.226,1.716864888,8.492356307,0.127926584,8.005395469,6.090285406,-2.0605,0.064841377,1.8833235,0.0,37.5375,0.5506560769205148,1209.683475,318.7818248740125,300.5025324175875
3,DQ19Y1-R,976.1,1.12428012,791.4,1.106853147,322.0,176.8664987,-19.9,0.830506098,264.1,0.122949225,3908.8,657.2625259572,3815379.68,3093424.32,1258633.6
6,DQ19Y1-R,850.8,0.969793685,807.3,0.800575169,438.3,193.7853659,-247.0,0.611999603,339.7,0.152097808,4497.6,494.0672795019,3826558.08,3630912.48,1971298.0800000003
3,DQ4FHL-R,13.319,1.116054969,1.604,0.040392848,1.11,6.013167847,-1.407,0.018584739,0.52,-0.055907222,21.003,0.029809921356,279.738957,33.688812,23.31333
6,DQ4FHL-R,10.035,0.933314732,1.72,0.044880493,0.569,6.090285406,-2.503,0.028180774,0.083,-0.084732004,22.863,0.04847093128,229.430205,39.32436,13.009046999999999
3,DQ60XG-R,1132.889,1.785480244,810.964,0.552795696,276.714,6.691121576,-77.389,0.513317787,317.031,0.066171616,2509.089,416.282245816668,2842519.3281209995,2034780.851796,694300.0535459999
6,DQ60XG-R,1428.658,2.468881877,705.625,0.41034276,357.365,5.096465534,353.026,0.330699774,239.226,0.108223655,2109.909,233.35002802875,3014338.372122,1488804.538125,754007.6297850001
3,DQ70TD-R,226.5,1.636560694,222.9,0.503046716,103.5,4.681344148,-12.0,0.399909727,83.4,0.094578313,572.8,89.1398781483,129739.19999999998,127677.12,59284.799999999996
6,DQ70TD-R,276.9,2.187203791,203.9,0.422678275,110.8,4.015329125,-19.8,0.410033167,48.2,0.103579481,635.7,83.60576275129999,176025.33,129619.23000000001,70435.56
3,DQL5LC-R,868.3565602,1.98163606,208.4933611,3.475609756,88.89896282,1.380547251,-3.119261972,3.329268293,-150.5043901,0.100649409,504.5406239,694.1303364112296,438121.16065096593,105193.37048840198,44853.1381652657
6,DQL5LC-R,1066.115397,1.7960199,211.1558197,1.408866995,151.9664149,1.473443614,-10.1795686,1.354679803,256.6705511,0.179148345,575.1456258,286.0485242334995,613171.6071825804,121445.34606266845,87402.81879824294
3,DR6PTP-R,9.891,0.704888826,50.206,0.613945412,-5.893,33.56057971,-3.862,0.583585307,-7.031,-0.115551622,12.234,29.299483923242,121.006494,614.2202040000001,-72.094962
6,DR6PTP-R,5.119,0.417468602,49.579,2.971115239,-9.822,63.19628339,1.293,2.983877442,-7.754,-0.27226315,7.511,147.937659696918,38.448809,372.387869,-73.77304199999999
3,DR6VMB-R,26.8092326,1.539854031,6.991,0.090622732,-3.429,6.013167847,1.993,0.06469719,0.738,0.0,-2.431,0.45229805529,-65.17324445060001,-16.995121,8.335899
6,DR6VMB-R,32.226,1.716864888,6.995,0.071494276,22.788,6.090285406,1.292,0.051052739,1.565,0.0,23.949,0.357113909305,771.780474,167.523255,545.749812
3,DRDRWW-R,26.8092326,1.539854031,7.591614679,0.131258594,2.032,6.013167847,-1.4,0.06221338,1.609136544,0.0,22.93340572,0.472300008838205,614.8270082576505,174.10157950341457,46.60068042304
6,DRDRWW-R,32.226,1.716864888,8.492356307,0.127926584,8.005395469,6.090285406,-2.0605,0.064841377,1.8833235,0.0,37.5375,0.5506560769205148,1209.683475,318.7818248740125,300.5025324175875
3,DRMQ8J-R,32.29379275,0.562043238,19.37305681,0.144504286,57.6899714,7.796737156,-14.34548581,0.013718765,49.68984321,0.159578529,144.3220129,0.26577441370803967,4660.705173855426,2795.9585548452533,8325.93279659143
6,DRMQ8J-R,55.40182362,1.1946032,71.07682085,0.554189957,23.09234791,9.368308372,-22.21618135,0.506012312,15.98337692,-0.022905868,118.357117,35.965746447918306,6557.200120205704,8412.44760133149,2733.143723388576
3,DSDX93-R,26.8092326,1.539854031,0.102,0.002128414,-4.657,6.013167847,5.19,0.002128414,-10.308,0.0,-0.12,0.00021709822799999997,-3.217107912,-0.01224,0.55884
6,DSDX93-R,32.226,1.716864888,0.075,0.001527215,2.03,6.090285406,0.675,0.001527215,-1.786,0.0,0.018,0.00011454112499999999,0.5800679999999999,0.0013499999999999999,0.036539999999999996
3,DSFR00-R,132.752,1.40421841,1011.419,2.497620712,-34.163,61.72034083,-61.875,3.115864274,-28.708,-0.049977396,101.787,3151.444328144806,13512.427824000002,102949.30575300001,-3477.349281
6,DSFR00-R,170.114,1.565461456,1019.742,2.280225665,3.408,68.4995122,19.397,3.499700146,-9.574,-0.022627802,141.377,3568.791226282332,24050.206978000002,144168.064734,481.812816
3,DTH6TC-R,26.8092326,1.539854031,7.591614679,0.131258594,2.032,6.013167847,-1.4,0.06221338,1.609136544,0.0,22.93340572,0.472300008838205,614.8270082576505,174.10157950341457,46.60068042304
6,DTH6TC-R,32.226,1.716864888,8.492356307,0.127926584,8.005395469,6.090285406,-2.0605,0.064841377,1.8833235,0.0,37.5375,0.5506560769205148,1209.683475,318.7818248740125,300.5025324175875
5,DTMN8J-R,13738.0,1.002773723,7330.0,-1.503589744,373.0,3.001498127,-1010.0,-1.237083929,-3097.0,-0.049630145,11824.0,-9067.82519957,162438112.0,86669920.0,4410352.0
5,DTMN8J-R,12728.0,1.140603997,7776.0,-1.677308024,1420.0,2.455954323,-398.0,-1.608108108,-465.0,0.024436198,11218.0,-12504.648647807999,142782704.0,87231168.0,15929560.0
3,DVLPPV-R,26.8092326,1.539854031,0.0,0.0,-0.04341,6.013167847,0.0,0.0,-0.04266,0.0,0.0,0.0,0.0,0.0,-0.0
6,DVLPPV-R,32.226,1.716864888,8.492356307,0.127926584,8.005395469,6.090285406,-2.0605,0.064841377,1.8833235,0.0,37.5375,0.5506560769205148,1209.683475,318.7818248740125,300.5025324175875
3,DVMCWC-R,26.8092326,1.539854031,0.0,0.0,61.542,6.013167847,0.0,0.0,1.609136544,0.0,64.314,0.0,1724.2089854363999,0.0,3958.0121879999997
6,DVMCWC-R,32.226,1.716864888,0.011,3.52e-05,6.179,6.090285406,0.0,0.0,1.8833235,0.0,11.396,0.0,367.247496,0.125356,70.415884
3,DVPNR0-R,437.3020228,1.267933957,515.2997549,0.42329925,121.2691114,4.063481177,-160.0111208,0.358685251,212.5051805,0.005827872,413.6663851,184.83042192654497,180897.14696859376,213162.18685239903,50164.9549371272
6,DVPNR0-R,571.9074163,0.996858676,568.6330245,0.451063728,242.6569188,4.768558841,-120.4541081,0.399953575,206.038104,0.057410385,533.1098244,227.4268110118376,304889.4622767507,303143.8518392359,129362.78737091305
3,DVRS8H-R,1.577196,2.057592381,0.0,0.0,-2.922222,6.428791774,-0.008371,0.0,-4.542431,-3.452948895,0.0,0.0,0.0,0.0,-0.0
4,DVRS8H-R,11.360139,5.466377857,0.0,0.0,-5.886042,6.090285406,-0.419722,0.0,-3.87327,-0.607309577,0.0,0.0,0.0,0.0,-0.0
3,DVTFF1-R,37.047,1.054598765,16.648,0.272940405,28.568,167.7835294,-7.1,0.143356013,28.081,0.256018768,91.66,2.386590904424,3395.7280199999996,1525.9556799999998,2618.54288
6,DVTFF1-R,32.226,1.716864888,8.492356307,0.127926584,8.005395469,6.090285406,-2.0605,0.064841377,1.8833235,0.0,37.5375,0.5506560769205148,1209.683475,318.7818248740125,300.5025324175875
3,DVZQ4N-R,21.219109,3.83094064,15.951062,0.337566495,4.395131,6.013167847,-1.172482,0.320693196,4.649046,0.036346974,22.449332,5.115397052374152,476.35482268518797,358.09068659058397,98.667755002492
6,DVZQ4N-R,23.327771,1.436594526,34.978693,0.575084908,8.579558,6.090285406,-16.728764,0.507108828,5.842645,0.060558922,41.985338,17.738004012201806,979.4243502215979,1468.592248403234,360.21564252060404
3,DYRQ4B-R,3.611,1.535942152,4.031,0.774596464,-1.887,377.9285714,-2.013,0.680630284,-1.274,-0.709062708,2.658,2.7436206748039997,9.598038,10.714398,-5.015646
6,DYRQ4B-R,13.677,1.871766799,10.058,0.461016638,-1.286,19.70292887,-11.912,0.412751524,0.742,-0.098194998,6.984,4.151454828392,95.520168,70.245072,-8.981424
3,DZB5FQ-R,176.636,1.64060744,283.671,2.63659262,70.776,39.12286788,-19.487,2.279728599,47.774,0.055017768,269.933,646.6928914069289,47679.885387999995,76572.164043,19104.778007999997
6,DZB5FQ-R,123.631,1.200067948,144.731,0.893947536,72.253,51.69002558,39.22,0.774677117,61.626,0.100512101,303.269,112.119793820527,37493.449739,43892.425639,21912.095057
3,F00861-R,26.8092326,1.539854031,7.591614679,0.131258594,2.032,6.013167847,-1.4,0.06221338,1.609136544,0.0,22.93340572,0.472300008838205,614.8270082576505,174.10157950341457,46.60068042304
6,F00861-R,32.226,1.716864888,8.492356307,0.127926584,8.005395469,6.090285406,-2.0605,0.064841377,1.8833235,0.0,37.5375,0.5506560769205148,1209.683475,318.7818248740125,300.5025324175875
3,F07GF9-R,26.8092326,1.539854031,0.0,0.0,-3.43405,6.013167847,1.207882,0.0,-0.705526,0.0,1.362519,0.0,36.528088792919405,0.0,-4.67895837195
6,F07GF9-R,32.226,1.716864888,0.0,0.0,5.87654,6.090285406,0.032258,0.0,-0.780551,0.0,2.149497,0.0,69.269690322,0.0,12.631605100380002
5,F0BW8V-R,26.8092326,1.539854031,2098.0,0.508606061,1340.0,6.013167847,-193.0,0.402317435,972.0,0.0,2444.0,844.06197863,65521.764474400006,5127512.0,3274960.0
5,F0BW8V-R,32.226,1.716864888,8369.0,0.327951722,3077.0,6.090285406,3662.0,0.346912014,2624.0,0.0,6740.0,2903.3066451659997,217203.24,56407060.0,20738980.0
3,F1D2V6-R,2.005174,3.86357094,0.771759,0.065121396,-0.863495,2.167354259,-0.350345,0.065318612,-0.927963,-0.084296065,1.523247,0.050410226678507995,3.0543752799779997,1.175579581473,-1.315316168265
6,F1D2V6-R,3.853064,6.412112417,0.819359,0.045088101,-1.076855,3.643784099,-0.193506,0.045177056,-1.564661,-0.06985913,2.212932,0.037016227427104,8.526568623648,1.8131857505879998,-2.38300688886
3,F24CNG-R,33.619,11.53310463,0.118,0.002932551,0.199,6.013167847,-6.294,0.0,0.253,-0.01502315,12.696,0.0,426.826824,1.498128,2.526504
4,F24CNG-R,30.062,11.41305998,1.561,0.038401929,2.112,6.090285406,-5.601,0.031612094,0.57,0.007385734,13.943,0.049346478734,419.154466,21.765023,29.447616
3,F26799-R,26.02667497,1.352167039,22.5689233,1.291237773,6.140115159,6.013167847,-0.59649868,1.109323544,5.645846667,0.070944311,58.07816949,25.03623797942018,1511.5816401688005,1310.7617526242102,356.6066488925203
6,F26799-R,32.226,1.716864888,8.492356307,0.127926584,8.005395469,6.090285406,-2.0605,0.064841377,1.8833235,0.0,37.5375,0.5506560769205148,1209.683475,318.7818248740125,300.5025324175875
3,F2JW2S-R,26.8092326,1.539854031,0.05,-0.841892575,-0.382443,6.013167847,0.021629,-0.841892575,3.778398,0.0,0.085556,-0.04209462875,2.2936907043256,0.0042778,-0.032720293308
6,F2JW2S-R,32.226,1.716864888,0.049113,0.034851887,-0.474942,6.090285406,-0.512227,0.034851887,-0.57303,0.0,0.019824,0.0017116807262309997,0.6388482240000001,0.000973616112,-0.009415250208000001
3,F3KRSL-R,26.8092326,1.539854031,7.591614679,0.131258594,2.032,6.013167847,-1.4,0.06221338,1.609136544,0.0,22.93340572,0.472300008838205,614.8270082576505,174.10157950341457,46.60068042304
6,F3KRSL-R,32.226,1.716864888,8.492356307,0.127926584,8.005395469,6.090285406,-2.0605,0.064841377,1.8833235,0.0,37.5375,0.5506560769205148,1209.683475,318.7818248740125,300.5025324175875
3,F4HTVH-R,2.300821,1.073304318,2.573606,2.286009947,-1.364853,6.013167847,-1.857603,2.237193409,-0.409929,-0.788521192,1.434875,5.757654380562854,3.3013905323749997,3.6928029092499997,-1.958393448375
5,F4HTVH-R,1.466114,0.674318777,2.724651,11.73523217,-1.518407,6.090285406,-1.874365,11.66733139,-1.103855,-1.098599384,1.474504,31.78940613909489,2.161790957456,4.017508798104,-2.238897195128
3,F4S89S-R,26.8092326,1.539854031,0.0,0.0,121.31824,6.013167847,-4.77870934,0.0,-9.23223562,0.0,72.6016022,0.0,1946.393240512472,0.0,8807.898600084129
6,F4S89S-R,32.226,1.716864888,0.0,0.0,18.21707,6.090285406,-23.06253977,0.0,-38.13993509,0.0,37.99523979,0.0,1224.43459747254,0.0,692.1619429212153
3,F4VFFT-R,7.136,0.976731454,1.652,2.220430108,0.701,5.928716904,-0.574,1.239247312,1.574,0.021133848,13.605,2.047236559424,97.08528000000001,22.475459999999998,9.537105
6,F4VFFT-R,8.636,1.024436536,2.161,1.800833333,1.103,6.094397077,-0.625,0.720833333,0.002,0.13443609,15.592,1.5577208326129999,134.652512,33.694312000000004,17.197976
2,F5V75Q-R,102.5,1.080084299,18.5,1.178343949,8.1,664.0,-2.2,0.140127389,3.7,0.114173228,231.9,2.5923566965,23769.75,4290.150000000001,1878.3899999999999
3,F5V75Q-R,125.1,1.080310881,17.9,0.675471698,10.8,716.5,-0.4,0.049056604,-0.6,0.164485981,327.1,0.8781132115999999,40920.21,5855.09,3532.6800000000003
5,F6M2T7-R,2491.678554,1.09623431,3539.26625,5.258695652,1734.309657,5.491963581,-538.8525056,4.824273072,1504.264086,0.304779939,7606.320318,17074.38686451342,18952505.21121506,26920792.78818667,13191714.78174271
5,F6M2T7-R,2628.37314,1.422293248,2643.139282,1.602506714,3660.282025,5.561179276,-687.8479924,1.698636806,2491.81297,0.620295862,9805.833008,4489.733667789614,25773388.093552604,25918182.41617702,35892114.29933408
3,F6QSWQ-R,4.091723237,1.34356026,4.386951499,0.869505716,-1.917123567,0.223895824,-0.159690075,0.542805988,-0.697848339,-0.296458389,0.63641342,2.381263542722776,2.604027578952641,2.791914806852717,-1.2200831658370692
6,F6QSWQ-R,3.928828903,1.374066805,4.071208745,0.879042688,-1.106819192,0.174290455,-0.085939819,0.516863258,-1.267865856,-0.199919112,0.555248439,2.104258215938791,2.1814761154888322,2.2605323005043987,-0.6145596286132412
3,F74N8N-R,2.108669,0.746216224,0.0,0.0,1.204732,6.013167847,0.0,0.0,1.609136544,-0.188242801,7.347808,0.0,15.494094947551998,0.0,8.852139427455999
6,F74N8N-R,32.226,1.716864888,8.492356307,0.127926584,8.005395469,6.090285406,-2.0605,0.064841377,1.8833235,0.0,37.5375,0.5506560769205148,1209.683475,318.7818248740125,300.5025324175875
3,F84CWH-R,7.546744,6.076704184,0.06222,0.001770938,-1.904235,6.013167847,-2.81499,0.0,-1.476885,-0.070469331,0.0,0.0,0.0,0.0,-0.0
6,F84CWH-R,2.930701,4.645763617,0.0,0.0,-2.401177,6.090285406,-2.658405,0.0,-0.604659,-0.089364704,0.0,0.0,0.0,0.0,-0.0
3,F87SCP-R,55.266,1.734923874,44.099,0.467269221,16.195,2.63582871,-12.709,0.214556667,10.858,0.074772493,82.652,9.461734458033,4567.845432,3644.870548,1338.54914
6,F87SCP-R,58.52,1.582691007,42.403,0.433679366,13.391,3.028721906,-6.983,0.157023779,10.897,0.047115628,100.75,6.658279300937,5895.89,4272.10225,1349.14325
3,F87YPV-R,26.8092326,1.539854031,7.591614679,0.131258594,2.032,6.013167847,-1.4,0.06221338,1.609136544,0.0,22.93340572,0.472300008838205,614.8270082576505,174.10157950341457,46.60068042304
6,F87YPV-R,32.226,1.716864888,8.492356307,0.127926584,8.005395469,6.090285406,-2.0605,0.064841377,1.8833235,0.0,37.5375,0.5506560769205148,1209.683475,318.7818248740125,300.5025324175875
3,F892VX-R,200.8851823,0.918701907,24.65342551,0.224069149,112.8393006,6.013167847,-24.17428028,0.177526596,139.0411024,0.630613049,662.6092243,4.376638710529864,133108.3748171671,16335.587153518934,74768.36144112053
6,F892VX-R,239.2853188,0.952955013,22.81368821,0.184038118,107.1763172,6.090285406,-22.24962851,0.145411204,96.41505686,0.547350591,712.6425131,3.3173658702967046,170524.89093756667,16258.004099054238,76378.40003421075
3,F8DFSL-R,4.228423863,7.3533152,0.0,0.0,-2.41943422,6.013167847,-4.116074382,0.0,-3.113625465,-0.018883375,0.0,0.0,0.0,0.0,-0.0
4,F8DFSL-R,8.335859574,10.50643106,0.0,0.0,-1.33661,6.090285406,-4.227022961,0.0,-1.226179935,-0.010203881,0.0,0.0,0.0,0.0,-0.0
3,F9F47B-R,4.236,0.919270833,2.554,0.160417059,-0.809,5.240223464,-0.045,0.062186096,-2.205,-0.097732127,4.483,0.158823289184,18.989987999999997,11.449581999999998,-3.626747
6,F9F47B-R,10.345,2.643076137,2.281,0.095993603,-0.112,4.709382151,-2.923,0.049406616,-5.097,-0.121508635,9.297,0.11269649109600001,96.17746500000001,21.206457000000004,-1.0412640000000002
3,F9VFFN-R,26.8092326,1.539854031,7.591614679,0.131258594,2.032,6.013167847,-1.4,0.06221338,1.609136544,0.0,22.93340572,0.472300008838205,614.8270082576505,174.10157950341457,46.60068042304
6,F9VFFN-R,32.226,1.716864888,0.0,0.0,43.827,6.090285406,-667.739,0.0,-5.523,0.0,2.937,0.0,94.64776199999999,0.0,128.719899
3,FBF039-R,26.8092326,1.539854031,7.483,0.082556459,19.222,6.013167847,-2.088,0.082655079,-6.165,0.0,46.217,0.618507956157,1239.0423030742,345.84181099999995,888.383174
6,FBF039-R,32.226,1.716864888,7.362,0.067052844,35.794,6.090285406,-2.653,0.065453926,33.71,0.0,77.471,0.48187180321199996,2496.580446,570.341502,2772.9969739999997
3,FBF0LS-R,26.8092326,1.539854031,881.593,3.772489195,91.668,94.47640449,-11.82,3.643647567,79.56,0.0,153.804,3212.2141895342306,4123.3672108104,135592.529772,14098.905072000001
6,FBF0LS-R,32.226,1.716864888,8.492356307,0.127926584,8.005395469,6.090285406,-2.0605,0.064841377,1.8833235,0.0,37.5375,0.5506560769205148,1209.683475,318.7818248740125,300.5025324175875
3,FBJF2Z-R,0.687,0.701020408,0.0,0.0,-0.008,6.013167847,0.0,0.0,1.609136544,0.027303754,0.0,0.0,0.0,0.0,-0.0
6,FBJF2Z-R,32.226,1.716864888,8.492356307,0.127926584,8.005395469,6.090285406,-2.0605,0.064841377,1.8833235,0.0,37.5375,0.5506560769205148,1209.683475,318.7818248740125,300.5025324175875
3,FCM2DP-R,26.8092326,1.539854031,7.591614679,0.131258594,2.032,6.013167847,-1.4,0.06221338,1.609136544,0.0,22.93340572,0.472300008838205,614.8270082576505,174.10157950341457,46.60068042304
6,FCM2DP-R,32.226,1.716864888,8.492356307,0.127926584,8.005395469,6.090285406,-2.0605,0.064841377,1.8833235,0.0,37.5375,0.5506560769205148,1209.683475,318.7818248740125,300.5025324175875
3,FDP5DM-R,26.8092326,1.539854031,7.591614679,0.131258594,2.032,6.013167847,-1.4,0.06221338,1.609136544,0.0,22.93340572,0.472300008838205,614.8270082576505,174.10157950341457,46.60068042304
6,FDP5DM-R,32.226,1.716864888,8.492356307,0.127926584,8.005395469,6.090285406,-2.0605,0.064841377,1.8833235,0.0,37.5375,0.5506560769205148,1209.683475,318.7818248740125,300.5025324175875
4,FFRVSC-R,5.507331,36.24913447,0.05,0.0091774,-0.224732,6.013167847,-0.001,0.0091774,-0.624468,-0.040946381,0.216,0.00045887000000000006,1.189583496,0.0108,-0.048542112
2,FFRVSC-R,5.252766,104.0605016,0.043788,0.008371999,-0.137917,6.090285406,0.0,0.006336166,-0.439321,-0.026264232,0.2592,0.00027744803680799997,1.3615169472,0.0113498496,-0.035748086400000004
3,FFSHWV-R,32.93,8.718559703,1.362,0.039657582,-11.793,1.99869281,-2.036,0.027020731,-7.778,-0.373015423,0.762,0.036802235622,25.09266,1.037844,-8.986265999999999
4,FFSHWV-R,39.366,8.014250814,2.338,0.057971733,-15.789,1.436947791,14.75,0.045028515,-13.986,-0.407424003,1.013,0.10527666807,39.87775799999999,2.368394,-15.994256999999998
3,FFSM2Y-R,11.268,1.583919033,4.829,0.80136077,-0.51799918,74.93688262,-1.846,0.746923844,-0.824,-0.185403864,20.36810184,3.606895242676,229.50777153312004,98.35756378536,-10.550660051276491
6,FFSM2Y-R,9.721,0.911742637,4.594,1.226047505,-0.79,59.73170732,-0.273,0.197421434,-0.486,-0.462413653,17.491,0.9069540677960001,170.030011,80.353654,-13.81789
3,FFWXJ5-R,26.8092326,1.539854031,0.0,0.0,-0.17606,6.013167847,0.128043,0.0,-0.239761,0.0,0.0,0.0,0.0,0.0,-0.0
6,FFWXJ5-R,32.226,1.716864888,8.492356307,0.127926584,1.0636,6.090285406,-0.48622,0.064841377,-0.272068,0.0,0.0,0.5506560769205148,0.0,0.0,0.0
3,FGW68L-R,26.8092326,1.539854031,0.0,0.0,78.686,6.013167847,236.612,0.0,-15.514,0.0,219.392,0.0,5881.7311585792,0.0,17263.078912
6,FGW68L-R,32.226,1.716864888,8.492356307,0.127926584,8.005395469,6.090285406,-2.0605,0.064841377,1.8833235,0.0,37.5375,0.5506560769205148,1209.683475,318.7818248740125,300.5025324175875
3,FJ6DR4-R,107.946,2.057878181,13.845,0.122798148,3.335,8.777789485,-10.835,0.083107161,3.15,-0.047804492,87.728,1.1506186440450001,9469.886687999999,1214.5941599999999,292.57288
6,FJ6DR4-R,163.844,4.919206173,9.341,0.049861747,32.407,7.321487251,-9.461,0.04530848,24.582,0.097836428,142.797,0.42322651168,23396.431667999997,1333.866777,4627.6223789999995
3,FKBCDY-R,26.8092326,1.539854031,265.878,0.138103519,79.992,6.013167847,177.409,0.081454056,14.349,0.0,94.5,21.656841501168,2533.4724807000002,25125.470999999998,7559.244000000001
6,FKBCDY-R,32.226,1.716864888,254.835,0.127926584,271.115,6.090285406,189.845,0.078692657,14.186,0.0,285.679,20.053643246595,9206.291453999998,72801.007965,77451.862085
3,FKCB7V-R,26.8092326,1.539854031,10.854,0.216422077,2.55,6.013167847,-16.528,0.886105573,-1.592,0.0,25.477,9.617789889342,683.0188189502001,276.527358,64.96634999999999
6,FKCB7V-R,32.226,1.716864888,3.662,0.047621525,6.254,6.090285406,-13.585,0.500601065,1.683,0.0,149.716,1.83320110003,4824.747816,548.259992,936.323864
3,FLGT06-R,2.288596442,0.098098694,16.65515453,1.122735267,3.153754179,43.44044678,-8.079962634,0.013947432,4.1290155,0.042552965,13.40540529,0.23229663525666697,30.679562850261973,223.26909664222947,42.2773529545262
6,FLGT06-R,32.226,1.716864888,8.492356307,0.127926584,8.005395469,6.090285406,-2.0605,0.064841377,1.8833235,0.0,37.5375,0.5506560769205148,1209.683475,318.7818248740125,300.5025324175875
3,FNM442-R,0.335116,3.119592638,0.0,0.0,-0.59484,6.013167847,-0.35957,0.0,-0.881673,-0.391879393,0.0,0.0,0.0,0.0,-0.0
6,FNM442-R,0.173344,2.860839715,0.0,0.0,-0.68258,6.090285406,-0.523863,0.0,-0.556745,-0.261215349,0.0,0.0,0.0,0.0,-0.0
3,FNMBXN-R,5.145762464,0.594791138,14.73060463,0.2636741,1.243025403,50.98155276,-9.417831708,0.23370042,2.999950201,-0.096341299,21.65625605,3.4425484888849445,111.4379494928629,319.0097456385955,26.91927640402244
6,FNMBXN-R,11.2495847,0.623496194,23.79637491,0.468194826,4.659329677,25.43974601,-12.60739571,0.354890254,7.187502542,-0.05499863,24.82869492,8.445101536089128,279.3125064929997,590.8329328423325,115.68507508193514
3,FNPVQ0-R,7268.0,5.022805805,5886.0,0.57688915,256.0,6.013167847,0.0,0.445359208,0.0,0.01673312,279.0,2621.384298288,2027772.0,1642194.0,71424.0
6,FNPVQ0-R,32.226,1.716864888,8.492356307,0.127926584,8.005395469,6.090285406,-2.0605,0.064841377,1.8833235,0.0,37.5375,0.5506560769205148,1209.683475,318.7818248740125,300.5025324175875
3,FNR688-R,26.8092326,1.539854031,110.445468,0.333162363,20.40447,1.564280133,24.728281,0.333162363,13.209642,0.0,33.004775,36.79627310152089,884.8326898856651,3645.2278211097005,673.4449413442501
6,FNR688-R,32.226,1.716864888,110.624528,0.275976618,17.68423,5.072613023,10.278352,0.275976618,15.13421,0.0,30.582929,30.529783105286302,985.5654699539999,3383.222085482512,540.8355505096699
3,FNT2CK-R,11.876,0.280670243,205.055,6.878962729,3.347,34.20609418,-6.163,5.737327653,-2.001,-0.066343897,36.269,1176.4677218859151,430.730644,7437.139795,121.392343
6,FNT2CK-R,18.173,0.60227348,209.494,6.150192291,27.258,46.16839677,-7.132,5.661069195,27.251,0.042506305,67.521,1185.9600299373299,1227.059133,14145.244374,1840.487418
3,FNWB99-R,7.61507,3.111078155,0.0,0.0,-1.719465,6.013167847,-4.36339,0.0,-1.405047,-0.094065144,0.158004,0.0,1.20321152028,0.0,-0.27168234786
6,FNWB99-R,8.080292,3.38002253,0.0,0.0,-0.22324,251.9680598,-3.399279,0.0,-0.57971,-0.043401659,1.894875,0.0,15.311143303500002,0.0,-0.423011895
3,FPPWX4-R,285.1486887,1.878332273,395.1592962,0.804243636,253.8127885,2.800573719,-124.8780934,0.810115075,122.7172247,0.133376941,770.8741284,320.1245028780102,219813.74686601543,304618.07803733245,195657.71211171107
6,FPPWX4-R,32.226,1.716864888,8.492356307,0.127926584,8.005395469,6.090285406,-2.0605,0.064841377,1.8833235,0.0,37.5375,0.5506560769205148,1209.683475,318.7818248740125,300.5025324175875
3,FPQRJY-R,0.113465403,0.178815081,0.178400422,-0.464137522,-0.602033644,6.013167847,-0.106574625,0.0,-0.156233864,1.743269348,0.0,0.0,0.0,0.0,-0.0
